Id,C,Y_c,Y_b,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,BX1,BX2,BX3,BX4,BX5,BX6,BX7,BX8,BX9,BX10,BX11,BX12,BX13,BX14,BX15,BX16,BX17,BX18,BX19,BX20,BX21,BX22,BX23,BX24,BX25,BX26,BX27,BX28,BX29,BX30,BX31,BX32,BX33,BX34,BX35,BX36,BX37,BX38,BX39,BX40,BX41,BX42,BX43,BX44,BX45,BX46,BX47,BX49,BX50,BX51,BX52,BX53,BX54,BX55,BX56,BX57,BX58,BX59,BX60,yy_c,mm_c,yy_b,mm_b
a2120,0,BBB-,BBB-,19.45543,19.73113,18.29653,19.07879,6.293419,0.5514682,0.2101738,26,0.5587461,13.43771,-33.64487,-0.02098607,0.1531888,0.02111231,0.01955757,0.02190567,0.004052151,-0.03943708,0.02263329,0.02249816,1.361225,-0.006006143,-0.006586105,0.0939088,0.01662714,-0.004999077,0.9060912,0.07728165,-0.02521372,3.913074,0.3138323,0.1531888,0.3416256,0.08227336,3.72868,0.7600169,0.2258877,0.8281517,1.218478,2.049417,1.783536,0.4028789,0.3680943,0.5668243,0.4573697,-0.09618887,0.01480105,18.45516,0.9327992,2.029125,0.0447223,0.030687,-0.1064114,-0.05542168,20.37857,3.443659,1.317464,6.24379,8.506038,19.27131,19.66071,18.31869,18.78398,6.186209,0.9526899,0.000495059,25,0.5173524,13.4745,29.78046,0.07540527,0.194675,0.04026739,0.01808268,0.05316968,0.003954271,0.1448775,0.02076155,0.02108325,0.5763819,0.01525892,0.02908618,0.1014089,0.03602047,0.0197048,0.8985911,0.06538846,0.05839204,3.07813,0.3857313,0.194675,0.3361654,0.1122276,1.487432,0.9859781,0.497504,1.11062,0.9230662,1.547469,1.063422,0.5290565,0.2523517,0.4941392,0.6279521,0.04537592,0.05087192,18.47617,1.939518,2.510152,0.07534192,0.04628018,0.008262192,0.003438262,8.313447,3.255904,1.476096,6.586204,16.61072,2012,6,2011,6
a2121,0,AA-,AA-,22.36973,22.95308,20.99585,22.07788,8.747352,1.170953,0.1607869,33,3.157831,14.20573,15.16688,0.2403447,0.261795,0.06967258,-0.001897216,0.1207199,0.004235341,12.86314,0.002363607,0.002542234,0.006920666,0.06689847,0.09916436,0.1160135,0.06736468,0.05533615,0.8839865,0.04864881,0.2749545,0.4808012,0.2531228,0.261795,0.1349683,0.01132995,14.43857,1.140468,0.09852933,1.140468,0.6683553,2.524249,2.77521,0.1754415,0.01767539,0.08780353,0.3389082,0.09867458,0.1063272,18.70767,38.2316,9.851391,0.009901231,0.007395003,-0.058478,-0.02437221,0.06970351,5.06956,1.792036,8.998911,4.435123,21.98594,22.39328,20.67912,21.6703,8.487146,1.144842,0.4655915,32,3.157831,13.90614,10.73614,0.2403447,0.2653048,0.08508817,-0.004247525,0.121251,0.0140613,8.415564,0.002363607,0.002542234,0.009863395,0.07988655,0.0952293,0.152548,0.08068236,0.06336709,0.8474519,0.07186569,0.2749545,0.3356836,0.270679,0.2653048,0.1307013,0.01132995,4.604324,1.177665,0.09852933,1.177665,0.6220599,2.267264,2.513056,0.1813576,0.01767539,0.08780353,0.3711383,0.1208534,0.104363,19.54353,38.2316,36.78999,0.08242214,0.0601122,0.01709586,0.008296653,0.1366306,5.06956,1.50282,14.0862,4.977144,2012,6,2011,6
a2122,-1,A-,A,22.67152,22.4711,21.61067,22.24662,7.761745,1.186683,-0.4225857,45,0.5153175,14.70936,-2.320087,-0.00905129,0.1789845,-0.01950465,0.01018605,-0.01757766,0.003879194,-0.1067921,0.01492607,0.01440178,-0.6949372,-0.03640437,-0.003133228,0.03819666,-0.0214783,-0.003828519,0.9618033,0.03192525,-0.08606631,3.665326,0.3461637,0.1789845,0.6924657,0.04314227,0.224759,1.225545,1.823479,1.280801,0.9399843,1.682534,0.5470505,1.250693,0.09607027,0.5869468,0.5294348,0.05317509,0.01791715,0,-1.153352,-1.085033,-0.03895386,-0.02546945,-0.1169388,-0.09342569,-14.59448,4.359826,0.8183916,13.71592,21.8564,22.5159,22.59034,21.61339,21.99579,7.487174,1.350783,-0.1617376,44,0.9678286,15.10317,-4.575811,0.03242435,0.2163241,0.01611941,0.00370563,0.01567443,0.006629024,0.3835997,0.009859113,0.009905579,0.677602,0.004690892,0.01314964,0.03819666,0.01455,0.01220634,0.9618033,0.03192525,0.01246067,1.514521,0.4055484,0.2163241,0.6409778,0.02345459,0.2240087,1.692974,1.823479,1.733635,0.8265964,1.206714,0.4713998,0.9943969,0.08925845,0.5538192,0.6822228,0.1402531,0.03382702,18.60031,1.634975,1.388919,0.006948781,0.004130714,-0.08223237,-0.04537646,31.89263,4.897752,1.07728,21.56501,31.45861,2012,6,2011,6
a2123,0,AAA,AAA,24.08039,23.78066,23.14756,23.60302,9.660103,0.3696462,-0.1627122,30,0.7424452,13.40776,-14.3257,0.1158112,0.3185134,0.1882417,0.01543557,0.05449234,0.004711238,5.560909,0.02254171,0.02397165,0.2742539,0.05965114,0.04525481,0.5861895,0.08219285,0.06825953,0.4138105,0.5044301,0.101206,2.099942,0.3907636,0.3185134,0.4370427,0.06891538,0.2338874,1.042402,1.235257,1.119556,0.9552047,1.443827,0.6975003,0.8615919,0.06753475,0.409915,0.6413989,0.03258597,0.1383272,21.53205,9.810381,5.484407,0.1100037,0.06701828,-0.02372557,-0.02180224,2.795887,0.6873353,0.6629815,4.439591,2.667291,24.01694,23.73518,23.14756,23.46974,9.660103,0.4212654,-0.03594527,29,1.063622,13.38845,-9.943306,0.1158074,0.3513588,0.1882417,0.01930924,0.07452678,0.003616711,5.035713,0.02410304,0.0260483,0.2440022,0.07467901,0.04880496,0.5861895,0.09878204,0.06468888,0.4138105,0.5044301,0.133692,1.290742,0.4214321,0.3513588,0.4973079,0.09450389,0.4078875,0.8635526,0.9769429,0.953679,1.019165,1.270551,0.6944367,0.678425,0.1023209,0.4365467,0.7284055,-0.01355621,0.1631616,21.59641,10.44306,7.068496,0.1907361,0.1103538,0.02830304,0.02170467,2.298778,0.6873353,0.7544568,5.384967,2.667291,2012,6,2011,6
a2124,0,AA-,AA-,23.12556,22.94099,22.07378,22.69584,8.73069,0.5474242,0.1208336,14,0.9870658,14.2103,-5.183928,0.02193688,0.1051132,0.1599025,0.010375,0.02528152,0.006409986,0.16446,0.01808433,0.01830994,0.5947573,0.0123219,0.00766282,0.5861895,0.03040623,0.009216117,0.4138105,0.5044301,0.02932949,1.887177,0.3493123,0.1051132,0.5097039,0.1418929,0.4934997,0.5683779,0.8152506,0.6623624,1.188652,1.83198,1.026177,0.8365911,0.1171447,0.4472271,0.5368356,-0.1210283,0.115331,19.78806,8.842045,2.791579,0.04140058,0.02693885,-0.1432196,-0.1120816,3.363817,0.6873353,0.8314587,4.816325,2.667291,22.8663,22.79955,22.0966,22.24425,8.611958,0.4685806,-0.3083023,13,0.9348079,14.18759,-8.652558,0.1443646,0.1454545,0.1733953,0.01049777,0.01516534,0.004830838,1.10728,0.01566207,0.01567069,0.966068,0.000550112,0.06686284,0.5861895,0.01621218,0.07147829,0.4138105,0.5044301,0.00111106,1.239951,0.4631526,0.1454545,0.5712627,0.08800457,0.4901822,0.7542107,0.752213,0.8269896,1.076422,1.022978,0.6615152,0.4976003,0.1074925,0.4078122,0.8627267,-0.05300737,0.1631616,21.04422,11.07103,11.27669,0.2804544,0.1505612,0.02647514,0.01519422,2.514272,0.6873353,0.9354286,6.527413,2.667291,2012,6,2011,6
a2125,0,A+,A+,23.33254,22.8628,22.29124,22.89714,8.835065,0.9578353,-0.1601039,49,1.436421,14.02774,4.031395,0.05455478,0.2614796,0.06404066,0.01929161,0.03871884,0.001947286,2.472475,0.02240643,0.02332854,0.3617819,0.03952711,0.01925764,0.146553,0.06193355,0.03080397,0.853447,0.08461941,0.07000373,1.276011,0.3529964,0.2614796,0.1979217,0.08691062,1.304483,0.7909941,0.4470129,0.8662833,1.108143,1.669608,1.266671,0.5662184,0.1725417,0.3331895,0.5455865,-0.05978881,0.03341516,18.50132,2.858137,1.07106,0.001538459,0.000995389,-0.0277543,-0.02872371,8.322219,2.763116,0.6251675,8.279456,10.85355,23.55513,22.79378,22.36734,23.19144,8.75274,1.052761,-0.1121122,48,1.753998,14.04104,4.792604,0.2403447,0.2044824,0.07220958,0.02101813,0.03250284,0.001465147,12.87606,0.02415528,0.02530512,0.3470862,0.04543918,0.08025495,0.1698045,0.06959445,0.1284224,0.8301955,0.1002101,0.06960337,1.299798,0.3048926,0.2044824,0.2074441,0.06850907,1.628003,0.9192632,0.348046,0.9868729,1.013975,1.986655,1.691221,0.5886228,0.2009186,0.3816852,0.4386265,-0.006768844,0.08515892,20.4317,2.989392,4.405438,0.05526875,0.03841772,0.03254455,0.04843771,11.31785,2.408897,0.467032,3.545933,5.049695,2012,6,2011,6
a2126,0,AA,AA,20.57347,20.42786,20.12325,19.55877,6.867974,0.6195353,0.4236269,21,1.240561,13.55988,3.409686,0.1090162,0.4435198,0.1178759,-0.003183982,0.09864333,0.006684723,3.277792,0.004548538,0.005108172,0.03986267,0.1095567,0.06949653,0.3352379,0.1141052,0.08038977,0.6647621,0.2211327,0.1485693,0.4583867,0.6374881,0.4435198,0.3839472,0.01132995,14.43857,1.571632,0.09852933,1.578941,0.6979443,0.5038547,0.5378249,0.0645511,0.1263742,0.1916083,1.75853,0.1984938,0.09465316,18.9715,25.91513,24.21798,0.2518467,0.09129745,0.1043292,0.04374875,1.880298,5.06956,0.8644947,3.749893,14.0909,20.36221,20.37512,20.03546,19.08471,6.903747,0.6336139,-0.4980124,20,1.03304,13.47137,3.604061,0.005106596,0.4799474,0.00471147,-0.001557729,-0.00113842,0.007924492,0.1406361,0.006265139,0.006219185,-0.9457585,-0.007388959,0.003683209,0.2176304,-0.00112382,0.003635975,0.7823696,0.2187542,-0.01037753,0.374093,0.7018026,0.4799474,0.4401957,0.01132995,0.6982109,1.951032,0.517895,2.465251,0.6375496,0.3118344,0.254598,0.131855,0.05556097,0.1351372,2.34623,0.2958927,0.03873105,18.66825,0.7520136,8.510467,0.1710061,0.04766539,0.0254006,0.006989241,28.31476,5.06956,1.012991,4.491767,29.9835,2012,6,2011,6
a2127,0,AA-,AA-,23.94864,23.87883,23.03887,23.43344,9.660103,1.308911,-0.3075926,26,0.8653105,13.45592,-5.320246,-0.07777049,0.2409639,-0.02899665,0.003560824,-0.03034416,0.002322067,-2.201958,0.005966213,0.005751125,-0.1898073,-0.03739921,-0.03131173,0.04981074,-0.031433,-0.03243529,0.9501893,0.08124373,-0.08967254,1.714701,0.4026172,0.2409639,0.5840675,0.2949034,0.2404311,0.5590205,0.5166224,0.7928283,1.134634,1.333915,0.9783246,0.5054244,0.03556708,0.2144345,0.6739684,-0.08160293,0.1144629,21.59641,-1.153352,26.29451,0.2438719,0.1456849,-0.02638182,-0.01632556,-7.660506,2.298591,0.9653601,8.865088,6.101929,23.89537,23.87883,23.12669,23.27245,9.660103,1.325236,-0.1523967,25,1.287506,13.64955,-14.54118,0.104804,0.294713,0.07179196,0.000331458,0.07077644,0.003822798,3.239752,0.003906429,0.004165887,0.05902011,0.06228167,0.0485896,0.146234,0.0661881,0.0454396,0.853766,0.08004595,0.1436494,0.8985768,0.4636233,0.294713,0.5371609,0.2505779,0.8262138,0.7459292,0.4407721,0.9953392,1.002764,1.009467,0.8029885,0.3539349,0.08806309,0.2318098,0.8643615,-0.001735124,0.1631616,21.59641,18.3779,36.78999,0.3816246,0.1779905,-0.004449666,-0.002231971,3.019585,2.285682,1.069323,8.501972,7.353449,2012,6,2011,6
a2128,0,A,A,20.0126,20.11561,18.90726,19.61049,6.025866,0.5547607,0.1589202,20,0.3663761,14.08974,-8.567438,0.02204918,0.2816985,0.04497331,0.004314477,0.04762209,0.000458451,0.8967093,0.004329946,0.004503938,0.1007877,0.03863109,0.007300425,0.08922605,0.04296104,0.00658589,0.910774,0.04626501,0.1293347,5.514171,0.3310973,0.2816985,0.4604819,0.03258604,14.43857,0.7272842,0.09852933,0.7517818,1.465193,2.017207,1.969416,0.0645511,0.2952786,0.2981802,0.4949858,-0.1618553,0.01252514,18.17585,10.38658,-2.147633,-0.05047172,-0.03376067,-0.1818867,-0.1258436,5.981225,4.146329,1.108495,6.559089,3.818187,19.85259,19.94801,18.88023,19.37747,5.899897,0.4818613,-0.1368919,19,0.3536768,14.04811,34.07202,0.05402412,0.3273163,0.05659292,0.01780172,0.05964142,0.003261831,2.1385,0.0207667,0.02148532,0.3830534,0.03344689,0.02043146,0.1023232,0.05421359,0.01857204,0.8976768,0.04810956,0.09729349,4.648774,0.3781915,0.3273163,0.3744388,0.05415541,14.43857,0.9054061,0.09852933,0.9572461,1.064091,1.592585,1.586099,0.0645511,0.1873948,0.1929754,0.6082121,-0.02564588,0.02686282,18.58864,2.725176,3.44834,0.08995438,0.0559344,-0.01335595,-0.007549037,3.09956,3.458143,1.100119,5.01412,3.137769,2012,6,2011,6
a2129,0,AA,AA,22.25393,21.25493,21.53747,21.58358,8.247744,0.6416538,0.4591476,20,2.591508,13.00719,0.9003352,0.1941418,0.523876,0.1235799,0.02698732,0.03802678,0.002825541,8.76501,0.03466028,0.03721327,0.3356455,0.06860426,0.09483342,0.5861895,0.1032645,0.1284224,0.4138105,0.5044301,0.05171864,0.4040843,0.488475,0.523876,0.07946484,0.01132995,0.5049457,0.9910777,1.410216,0.9921453,1.002116,0.9548419,0.4344787,0.6127089,0.09069175,0.3331232,0.9549388,-0.001667022,0.1032061,19.17245,3.565462,2.987054,0.04958078,0.02536181,0.01589252,0.02207604,7.320127,0.6873353,0.3709705,3.158738,2.667291,22.21776,21.14627,21.31165,21.70008,8.146419,0.8596111,0.5948609,19,2.420776,12.99985,1.04447,0.1802779,0.4618134,0.1271486,0.03132277,0.03612481,0.004222733,6.493883,0.04365201,0.04652852,0.4138626,0.06182263,0.0728493,0.5861895,0.1054746,0.1284224,0.4138105,0.5044301,0.0523989,0.6091722,0.4040944,0.4618134,0.07655124,0.01132995,1.176106,0.9715745,0.8108676,0.973304,1.013094,1.114453,0.8143442,0.6603253,0.2103584,0.4462741,0.6781181,-0.008784903,0.08033431,19.22337,2.912777,2.925117,0.04829937,0.02878186,0.02590018,0.04506328,10.24785,0.6873353,0.3709705,3.324036,2.667291,2012,6,2011,6
a2130,0,AA-,AA-,21.5873,21.4753,21.17934,20.49366,7.895808,0.5408669,0.00504255,12,3.157831,13.5795,1.776654,0.2403447,0.523876,0.1882417,-0.004247525,0.1377671,0.01403477,9.394346,0.005530574,0.007966405,0.01776643,0.137014,0.108064,0.5861895,0.1607602,0.1284224,0.4138105,0.5044301,0.2749545,0.2809232,0.6650055,0.523876,0.1617841,0.01132995,0.5072169,1.951032,0.4918136,2.465251,0.5117312,0.2767275,0.3376742,0.1660728,0.03150142,0.1139507,1.985124,0.3443797,0.1631616,20.05642,38.2316,36.66745,0.4323971,0.1763617,0.2991594,0.1401922,0.3611632,0.6873353,0.8940503,9.524363,2.667291,21.39975,21.3029,21.0024,20.28471,7.855157,0.4940585,-0.01642717,11,3.157831,13.44775,1.803438,0.2403447,0.523876,0.1882417,-0.004247525,0.1377671,0.01185674,9.742357,0.004360092,0.006615682,0.01262675,0.137014,0.108064,0.5861895,0.1607602,0.1284224,0.4138105,0.5044301,0.2749545,0.2809232,0.6720975,0.523876,0.1687862,0.01132995,0.1825767,1.951032,0.6170159,2.465251,0.5362386,0.2767275,0.3017159,0.1861635,0.01767539,0.1142681,2.049687,0.3443797,0.1631616,20.25938,38.2316,36.78999,0.4323971,0.1779905,0.2991594,0.1578779,0.3166967,5.06956,0.9076906,9.645692,2.667291,2012,6,2011,6
a2131,0,AAA,AAA,24.08039,23.87883,22.80818,23.60302,7.942718,0.5086359,-0.05670831,28,0.400647,16.12799,-3.00873,0.02171924,0.1579949,0.03674703,0.02465938,0.02840944,0.000631488,2.260574,0.02545936,0.02573031,0.7074092,0.01053022,0.004850915,0.04645195,0.03598958,0.006145226,0.953548,0.03192525,0.03721725,8.679333,0.2233465,0.1579949,0.4857095,0.2803196,0.2811023,1.060204,1.823479,1.47316,0.8618927,3.458132,1.011594,2.309551,0.1411191,0.6841649,0.2875754,0.1069039,0.02851496,0,1.44336,0.3486546,-0.01685456,-0.01309015,-0.09172608,-0.09024732,23.58591,2.087845,0.7893795,4.541678,13.78311,24.08039,23.84741,22.7684,23.60302,7.936303,0.4668936,-0.1769407,27,0.4848917,15.91111,-2.673165,0.03556657,0.1854172,0.04678881,0.02726021,0.03489348,0.000507005,3.557452,0.02792962,0.02844566,0.6062344,0.01814105,0.009156974,0.0572991,0.04607067,0.01209017,0.9427009,0.03192525,0.05336691,5.947919,0.2574601,0.1854172,0.540791,0.244948,0.3024177,1.042312,1.823479,1.380451,0.8973918,2.857648,0.8250347,2.059062,0.1460393,0.7015748,0.346729,0.08081285,0.03604517,20.79712,1.675239,2.545783,0.04403657,0.03269891,-0.02845775,-0.02789977,19.79759,2.296637,0.7573903,4.404905,16.42341,2012,6,2011,6
a2132,0,BBB+,BBB+,20.02408,20.09709,19.12126,19.50418,5.945421,0.5872029,0.8178419,12,0.7288108,14.15167,11.46216,0.1002904,0.2173452,0.04612208,-0.004247525,0.04752539,0.01585886,0.565955,0.009502507,0.009843862,0.2150891,0.03467689,0.04054697,0.1566333,0.0441794,0.0376923,0.8433667,0.1124539,0.09201028,2.017871,0.4054242,0.2173452,0.3115731,0.1527234,4.38768,1.118814,0.2558296,1.320483,0.7118333,0.6889979,1.167796,0.2987567,0.3835427,0.4778152,0.6818713,0.1517334,0.0485848,18.56435,4.853675,5.050822,0.0696434,0.04140828,0.01851653,0.01023437,9.63042,2.251485,1.075736,7.519885,31.45861,19.83186,20.09357,18.87409,19.34776,5.83773,0.8311922,-0.06246783,11,0.4902745,14.25584,34.07202,0.09216923,0.2166903,0.03114416,0.002744256,0.03858243,0.01414737,0.4732995,0.01363394,0.01385653,0.459084,0.0160642,0.03524371,0.1264534,0.02969814,0.02712821,0.8735466,0.09675529,0.05438426,3.287179,0.3837481,0.2166903,0.348222,0.1876549,12.90705,0.8709093,0.1275526,1.072093,0.9131093,0.9133591,1.424214,0.1816622,0.429801,0.4754919,0.6227131,0.03940151,0.04508419,18.41892,2.284311,1.681817,0.01959707,0.01207673,-0.03386123,-0.01606204,11.75184,2.334206,1.299153,7.991803,21.5289,2012,6,2011,6
a2133,0,AA-,AA-,23.52849,23.35252,22.1745,23.2298,9.412791,1.528009,-0.2268175,11,1.089594,13.93973,-6.201981,0.1310319,0.2038116,0.06976644,0,0.05850909,0.000458451,2.922258,0.002363607,0.002542234,0,0.06976644,0.03383353,0.1126264,0.06976644,0.04034322,0.8873736,0.04285994,0.2265964,2.636616,0.2582084,0.2038116,0.3934301,0.1004311,1.585222,0.6996144,0.2734309,0.7777219,1.310143,2.745937,2.255984,0.6168559,0.178897,0.3579905,0.3480876,-0.1294802,0.03614356,18.39156,38.2316,36.78999,0.000184206,0.000136642,-0.03615728,-0.03198165,6.118546,2.794611,0.8386423,14.29979,17.16315,23.48929,23.33973,22.07773,23.20989,9.402282,1.179359,0.7613286,10,1.795522,13.93745,-9.204463,0.2403447,0.1813547,0.1098259,0,0.09457044,0.000458451,5.803627,0.002363607,0.002542234,0,0.1098259,0.06988001,0.1564956,0.1098259,0.08115258,0.8435044,0.0466697,0.2749545,1.727827,0.2437626,0.1813547,0.3373144,0.08910885,1.096225,0.7871394,0.2705235,0.8641421,1.199774,2.943801,2.44179,0.6605617,0.1309832,0.2709397,0.3223361,-0.08086496,0.06930603,0,38.2316,36.78999,-0.01744937,-0.01319587,-0.04141379,-0.03637077,2.864951,2.763002,0.8610942,4.665976,5.17963,2012,6,2011,6
a2134,0,A,A,23.18317,22.85898,21.54972,22.96594,8.573763,1.528009,-0.2679018,11,1.316612,14.28522,22.39562,0.1360099,0.08050064,0.08853803,0.03782412,0.05806851,0.002242155,1.843958,0.04092482,0.04260244,0.5096271,0.03937863,0.02655662,0.2182885,0.08030345,0.03672538,0.7817115,0.1379851,0.1458361,3.130389,0.195255,0.08050064,0.1629668,0.4210259,0.4995137,0.5478279,1.10555,0.9462045,1.033281,3.848433,1.95745,2.164058,0.1727073,0.6365311,0.2426297,-0.02056073,0.0444273,19.17236,2.163431,1.338344,0.01244208,0.0100127,-0.02619649,-0.02915378,9.942217,1.311705,0.7231136,5.949746,6.883782,23.12221,22.73576,21.28718,22.94833,8.492286,1.528009,0.4683115,10,2.683617,14.24347,-33.64487,0.08975058,0.07124173,0.1074119,0.04179057,0.06590072,0.002850884,0.9364289,0.04598639,0.04845792,0.4741348,0.05100372,0.0143249,0.2388319,0.09699011,0.02108283,0.7611681,0.1418418,0.2171252,1.962037,0.1596079,0.07124173,0.1637401,0.3681325,0.2492446,0.7355964,1.794102,1.164162,0.9293852,4.9941,1.884453,2.309551,0.1105704,0.6087822,0.1899207,0.04937572,0.04192546,20.95965,2.335732,4.405707,0.1266244,0.1064141,0.09802274,0.1212401,8.341551,1.389347,0.6794581,4.86923,4.713719,2012,6,2011,6
a2135,1,A+,A,22.97124,22.67197,21.95062,22.52438,8.474077,1.251967,-0.06590043,11,1.278954,14.19789,2.660615,0.05086288,0.07735019,0.04238914,0.01906792,0.03142546,0.006560393,0.4175757,0.0279171,0.02832705,0.6585908,0.01447204,0.01832946,0.09727435,0.04238914,0.02472422,0.9027256,0.05488521,0.02977201,1.387794,0.36037,0.07735019,0.08172903,0.1638955,0.7090212,1.405328,0.6427688,1.680804,0.5658997,1.565726,1.080448,0.6944779,0.1009217,0.3144722,0.563404,0.2650786,0.02497495,0,1.518393,0.4571819,-0.01756398,-0.01123445,-0.03336816,-0.02878949,10.00693,1.830892,0.7413564,2.706671,9.210703,23.01177,22.62737,21.93339,22.59604,8.507951,0.8832588,-0.1586699,10,1.247952,14.11942,2.49468,-0.2467947,0.05943918,-0.03129773,0.02648408,-0.02130936,0.005237333,-2.541213,0.03417632,0.03207616,-0.9457585,-0.06547405,-0.08394576,0.03819666,-0.03129773,-0.1232938,0.9618033,0.05013467,-0.131058,1.554491,0.3401442,0.05943918,0.07655124,0.09403872,0.5332539,1.69209,0.8524798,1.867729,0.5199023,1.796175,1.047207,0.8927229,0.1012703,0.3491873,0.5154825,0.3090862,-0.07277642,0,-0.9157725,0.3228935,-0.0238776,-0.01575577,-0.0388028,-0.03760578,-14.59448,2.368169,0.6808595,2.532539,8.400568,2012,6,2011,6
a2136,0,AA-,AA-,22.90979,23.69148,21.37057,22.6683,7.584773,0.921065,-0.08851958,11,1.563611,16.10671,13.42271,0.110302,0.1078206,0.008933709,0.003329054,0.01858092,0.001537808,2.042224,0.004032805,0.004050914,0.4742676,0.004470421,0.02366497,0.05170247,0.008503226,0.01082985,0.9482975,0.04319925,0.04553122,2.341365,0.214547,0.1078206,0.07655124,0.2255694,1.6341,0.8845877,0.4630081,1.142243,0.8351057,3.450207,2.502367,1.158616,0.3686154,0.6130925,0.2731507,0.0763666,0.02679518,0,2.21526,-2.147633,-0.09902274,-0.06533823,-0.1476403,-0.05306911,31.40586,2.706725,1.867203,6.214854,18.20206,22.66188,23.4997,21.15007,22.41276,7.493317,0.8047751,-0.08636174,10,2.383991,16.00639,16.18326,0.06804323,0.1111261,0.01259818,0.004243104,0.02828987,0.001366933,1.031784,0.004834508,0.004870576,0.3949883,0.007405115,0.01500432,0.05975186,0.01223962,0.006491627,0.9402481,0.04751224,0.07761813,1.482769,0.2205116,0.1111261,0.07768908,0.2406667,2.244873,0.7794229,0.3494659,1.026457,0.9638182,3.240219,2.619487,0.9154212,0.3862454,0.6274029,0.2828928,0.0152822,0.01807661,0,2.605886,-2.147633,-0.09902274,-0.06533823,-0.1818867,-0.06481267,21.54646,2.72327,1.867203,7.025479,14.82217,2012,6,2011,6
a2137,0,A+,A+,20.62912,21.17003,19.77097,20.07757,7.550661,0.4007026,0.5680462,11,0.7161073,13.61937,27.33997,0.09806819,0.285549,0.0442676,0.00568818,0.06473254,0.001931384,9.805339,0.006812671,0.007029721,0.180762,0.03087595,0.04157543,0.2426425,0.03768862,0.02420607,0.7573575,0.2049539,0.1250904,1.897483,0.4239441,0.285549,0.3611217,0.5414466,1.877536,0.5287601,0.3712544,1.322634,0.7662783,1.307508,0.9909186,0.3678829,0.2077609,0.3225505,0.7359427,0.1355366,0.07518235,18.50569,6.497832,2.314679,0.02670454,0.01538331,-0.04079352,-0.0136818,4.242281,1.361093,1.717562,9.785426,10.69157,20.51981,21.00752,19.63725,19.98584,7.54009,0.526763,-0.09187892,10,0.5681905,13.46743,34.07202,0.1025134,0.2826794,0.04493856,0.005244105,0.06188422,0.003313295,8.96689,0.007278571,0.007509257,0.1915472,0.03072026,0.04241223,0.2415942,0.03799884,0.02604243,0.7584058,0.2035954,0.1209272,2.494006,0.413724,0.2826794,0.3972174,0.5414466,2.687335,0.4913916,0.3040332,1.128879,0.8947295,1.369251,1.086683,0.3303876,0.2439211,0.3921396,0.7056813,0.05794228,0.07346887,18.31393,6.174091,0.4834126,-0.01044474,-0.006123498,-0.08163275,-0.02938711,5.358114,1.46082,1.628582,9.696241,9.834764,2012,6,2011,6
a2138,0,AA,AA,20.32641,20.64584,20.01836,18.99886,8.52397,0.9953459,-0.1291347,27,3.157831,12.17253,3.543243,0.2118039,0.523876,0.1335738,-0.004247525,0.1377671,0.01810949,2.325856,0.002363607,0.002542234,0,0.1264922,0.108064,0.18421,0.1264922,0.113089,0.81579,0.05771782,0.2369067,0.2809232,0.7018026,0.523876,0.3464326,0.01132995,14.43857,1.951032,0.1805405,2.320292,0.6176118,0.2767275,0.3056036,0.0645511,0.01767539,0.08780353,2.34623,0.2965114,0.1631616,18.66033,-1.153352,36.78999,0.1806639,0.04789869,-0.07590775,-0.01462217,0,5.06956,1.376342,11.3525,31.45861,20.35329,20.54719,19.88179,19.37494,8.513386,0.8663606,0.01302099,26,3.157831,12.17253,3.702852,0.1487907,0.523876,0.09561882,-0.004247525,0.1074825,0.01481436,1.425331,0.002363607,0.002542234,0,0.08853705,0.09285565,0.1444252,0.08853705,0.07648841,0.8555748,0.05588817,0.1722285,0.2809232,0.6240691,0.523876,0.2962182,0.01132995,0.1825767,1.951032,0.8932717,2.465251,0.5473925,0.4611666,0.3181724,0.2842144,0.01767539,0.08780353,1.660063,0.3443797,0.1254374,19.19083,38.2316,36.78999,0.4323971,0.1753731,0.2852507,0.08833281,0,5.06956,1.213983,11.86124,31.45861,2012,6,2011,6
