Id,Y_b,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,BX1,BX2,BX3,BX4,BX5,BX6,BX7,BX8,BX9,BX10,BX11,BX12,BX13,BX14,BX15,BX16,BX17,BX18,BX19,BX20,BX21,BX22,BX23,BX24,BX25,BX26,BX27,BX28,BX29,BX30,BX31,BX32,BX33,BX34,BX35,BX36,BX37,BX38,BX39,BX40,BX41,BX42,BX43,BX44,BX45,BX46,BX47,BX49,BX50,BX51,BX52,BX53,BX54,BX55,BX56,BX57,BX58,BX59,BX60,yy_c,mm_c,yy_b,mm_b
b681,A+,21.99868,22.25112,20.90832,21.59527,5.631212,0.552363,1.58E-05,35,0.2753603,16.5079,17.0108,-0.04354939,0.3167755,0.03083242,0.007372963,0.02969398,0.005161173,-5.264545,0.0113827,0.0115173,0.4934116,0.01168668,-0.01463682,0.08445569,0.02306938,-0.0113714,0.9155443,0.06138631,0.04475681,7.21828,0.3360969,0.3167755,0.2604297,0.3257277,0.4518823,0.8632984,1.168595,1.280341,0.8759356,1.923327,0.9165511,1.071077,0.1515087,0.5288771,0.5031123,0.08635903,0.01975349,18.82324,2.708709,2.042683,0.02286812,0.01527672,0.007798184,0.004047255,13.32645,2.216262,1.28716,8.543525,11.00712,21.99454,22.25587,20.99779,21.53397,5.624018,0.3879044,0.1483435,34,0.2908941,16.5079,12.13518,0.06021893,0.3337137,0.008724284,0.007358096,0.003930251,0.002952714,11.55134,0.009631773,0.009568569,2.397373,-0.006605364,0.02222539,0.06336544,0.003026408,0.0171142,0.9366346,0.06033903,-0.02324198,5.876588,0.3690766,0.3337137,0.2620611,0.2408573,1.172538,0.8058753,0.6509776,1.06156,0.9619242,1.633868,1.035426,0.674039,0.2544489,0.5617601,0.5849784,0.0235251,0.03424161,19.44891,0.9057817,5.1424,0.08212482,0.05181447,0.05997336,0.02913683,37.34996,2.521615,1.298652,9.660669,17.11669,2020,6,2019,6
b682,AA+,22.86539,23.09534,22.62912,21.55447,9.433564,0.905177,0.006799387,34,2.237863,13.66178,1.908374,0.1115883,0.523876,0.1013971,-0.004247525,0.1162412,0.009553737,9.698505,0.002363607,0.002542234,0.01522358,0.09095617,0.08810627,0.1673498,0.09236226,0.07000697,0.8326502,0.07498753,0.1449805,0.2809232,0.7018026,0.523876,0.1300849,0.01132995,0.509738,1.951032,0.3520762,2.465251,0.4935627,0.2767275,0.2525127,0.0889037,0.01769849,0.08780353,2.34623,0.3443797,0.1383988,20.71186,38.2316,36.78999,0.3892665,0.1049348,0.2411379,0.05165024,0.4107707,5.06956,1.258536,7.446972,16.39353,22.80444,23.02927,22.53948,21.34669,9.447545,1.156103,0.2428313,33,2.567283,13.58172,1.975307,0.1038931,0.523876,0.09412521,-0.004247525,0.1094799,0.008280469,8.255498,0.002363607,0.002542234,0.001900028,0.08727025,0.07971104,0.1658713,0.08743638,0.06366138,0.8341287,0.07843495,0.142422,0.2809232,0.7018026,0.523876,0.1333598,0.01132995,14.43857,1.951032,0.1844688,2.465251,0.4935627,0.2767275,0.2561247,0.0645511,0.01767539,0.08780353,2.34623,0.3443797,0.1170061,20.97899,38.2316,36.78999,0.4323971,0.149308,0.2991594,0.09433781,0.000830859,5.06956,1.25211,7.767915,15.12654,2020,6,2019,6
b683,AA-,22.08911,22.31882,21.23058,21.60769,6.146329,0.5410603,0.0627896,34,0.4701763,16.17249,6.726107,0.0927966,0.371703,0.0436165,0.008396454,0.04837401,0.001080317,16.85871,0.009255045,0.009533329,0.2407306,0.02919061,0.03932588,0.08301252,0.03844565,0.03125457,0.9169875,0.04456687,0.08666857,3.101115,0.4237858,0.371703,0.2367171,0.2202799,1.301951,0.8509094,0.5420223,1.091301,0.9429225,1.376347,0.9455574,0.5125133,0.2651463,0.5272449,0.6858378,0.0365856,0.06605157,19.81338,4.712727,7.742288,0.1270649,0.07851465,0.09191359,0.04513774,9.607197,2.483049,1.258244,8.549556,15.23741,22.04652,22.64885,21.21966,21.47129,6.142037,0.503917,-0.08933311,33,0.3934326,16.50681,10.43514,0.03374668,0.3252442,0.01883434,0.004808921,0.02742541,0.001035459,6.122976,0.005375867,0.005428197,0.3580028,0.009640403,0.01476151,0.04391433,0.01501627,0.008082391,0.9560857,0.03192525,0.0402519,3.268987,0.4374212,0.3252442,0.2623992,0.1899187,2.315733,0.8690057,0.4079729,1.072739,0.951595,1.237253,0.9134594,0.3726667,0.281329,0.4355151,0.7775288,0.02906401,0.03125045,15.26982,3.503498,-1.456739,-0.04287608,-0.02412118,-0.1500561,-0.04622171,12.66082,3.065747,1.826379,10.0912,20.09354,2020,6,2019,6
b684,AA,22.55089,22.69096,21.57235,22.28033,7.728416,0.7714854,0.04597792,33,2.546252,14.96254,34.07202,0.1380163,0.3727551,0.07163722,0.008755328,0.0777946,0.001400419,0.6043713,0.009972707,0.01058285,0.1474674,0.05765381,0.05187482,0.1445723,0.06762652,0.04509457,0.8554277,0.07694578,0.1764551,0.7972061,0.3758601,0.3727551,0.3425529,0.2097021,0.1887841,1.104271,1.268683,1.397284,0.8335161,1.736131,0.8947428,1.135145,0.07011631,0.447972,0.4926381,0.1336059,0.1124392,20.58773,7.183328,11.90985,0.1640461,0.1251596,0.07451065,0.04941789,5.436004,2.301212,1.150356,6.097211,6.418738,22.40144,22.50457,21.48017,21.89393,7.753624,0.7777397,-0.08487643,32,2.704489,14.75094,10.2336,0.1330878,0.406963,0.07628809,0.002969271,0.08099211,0.001268532,0.5314676,0.004113503,0.004418098,0.05630619,0.06894246,0.05297032,0.1537198,0.07305597,0.04777993,0.8462802,0.08066384,0.1920346,0.5592545,0.3980103,0.406963,0.2896779,0.1769044,0.4148532,1.260447,0.7267976,1.531349,0.7156253,1.035035,0.8758974,0.6366001,0.09191718,0.319638,0.6611581,0.185237,0.09439488,20.15435,18.54577,20.29494,0.1461684,0.08799184,0.01898336,0.01030802,3.779329,2.296001,1.108631,6.128478,6.286653,2020,6,2019,6
b685,BB,19.2916,19.81244,17.95961,19.12558,6.2186,1.528009,0.4634302,33,1.044706,13.59384,-11.06269,0.2403447,0.09062227,0.05665937,0.005959237,0.09002319,0.00560028,0.9521408,0.009285924,0.009715239,0.1736475,0.0441898,0.07173636,0.1485927,0.05347572,0.04261295,0.8514073,0.09511701,0.2749545,3.071716,0.2639521,0.09062227,0.4161248,0.2655531,1.890024,0.6867545,0.3689051,0.9350635,1.081632,2.928754,2.344239,0.8648018,0.2699664,0.4697696,0.3116196,-0.04018057,0.1057746,18.51813,6.10164,5.113991,0.07592518,0.06431114,-0.006236584,-0.003137974,4.925104,2.233083,1.68344,9.648764,5.856274,19.17396,19.73647,17.5108,18.9638,6.082219,1.192257,0.721867,32,1.066393,13.65425,-11.54583,0.1185547,0.03663164,0.03159907,0.009827813,0.05281257,0.001530731,0.2651491,0.01069999,0.01091158,0.3555838,0.01939134,0.02247084,0.1367417,0.03009132,0.01280334,0.8632583,0.1066504,0.1795574,4.009721,0.1895398,0.03663164,0.3415494,0.3004451,2.422861,0.5609459,0.2502145,0.8018612,1.365167,4.005897,3.420163,0.8557743,0.2757371,0.437345,0.2338669,-0.1284449,0.05575071,18.51661,2.953188,4.810044,0.08828307,0.07154992,0.07067145,0.03263471,7.885948,2.272249,1.755076,11.29092,5.244233,2020,6,2019,6
b686,BBB-,23.10718,22.66428,20.62707,23.25658,9.122055,0.8977811,0.2911879,31,1.315299,13.54222,-0.7371676,-0.4322807,-0.08117736,-0.04170263,0.04876637,-0.03428904,0.000967841,-3.696906,0.05027351,0.04512994,-0.7892364,-0.1139724,-0.07540022,0.03977955,-0.04766605,-0.1174147,0.9602205,0.1034785,-0.3336237,10.54276,0.118339,-0.08117736,0.6924657,0.1445032,0.449416,0.3194252,1.763053,0.4956168,1.33512,6.123913,4.034517,2.309551,0.229276,0.7513892,0.1337466,-0.2392504,0.02621824,20.2984,-1.153352,2.596225,0.04438138,0.05153276,0.01354953,0.02449947,-14.59448,3.3897,0.6421701,19.18421,31.45861,22.82631,22.69504,20.81237,22.68307,9.103646,1.207211,0.1225214,30,0.7763048,13.59139,-1.633148,-0.1791648,-0.008087268,0.005355112,0.02173799,0.003446733,0.000895984,-0.9543243,0.02275967,0.02233904,2.397373,-0.01882942,-0.02391143,0.1016345,0.003930256,-0.02726583,0.8983655,0.09770423,-0.1237288,8.363792,0.1334605,-0.008087268,0.6704444,0.1735236,0.7016444,0.3712959,1.106665,0.4956168,1.384836,6.113911,3.082052,2.309551,0.1897413,0.6013646,0.1540155,-0.2265405,0.04107588,20.5149,0.2352895,5.385774,0.1010208,0.08753849,0.05181832,0.05120176,37.34996,3.201511,0.8769742,18.0752,31.45861,2020,6,2019,6
b687,AA,24.08039,23.59241,23.14756,23.60302,9.660103,0.8364555,-0.277694,49,0.3220658,13.45393,-6.793604,-0.07058609,0.3286219,0.1056596,0.02160958,0.01420877,0.003667217,-5.264545,0.02787685,0.02777701,1.14801,-0.003594082,-0.02789528,0.4220508,0.02428276,-0.04767298,0.5779492,0.3977681,-0.005321509,5.757946,0.3951952,0.3286219,0.481326,0.2389744,0.2788053,0.5666759,1.690959,0.7446214,1.081278,1.721129,0.6891364,1.165301,0.1181339,0.6057465,0.5392471,-0.06955069,0.0202372,21.27234,3.79023,4.331906,0.07416022,0.05434942,0.05031925,0.06302308,9.79768,1.942793,0.5851382,21.56501,13.52486,23.99129,23.60363,23.14756,23.35025,9.660103,0.7290294,0.2842939,48,0.4803048,13.47369,-9.011327,-0.03741713,0.4185779,0.07087894,0.008055641,0.02273493,0.003441422,-5.264545,0.01312665,0.01339965,0.3918355,0.02037377,-0.01770788,0.4212874,0.03350042,-0.02609294,0.5787126,0.3877869,0.02921586,2.317324,0.4732559,0.4185779,0.5485663,0.2220394,0.3431433,0.6724833,1.09456,0.8644182,1.045552,0.9666937,0.5313869,0.5816349,0.07631342,0.3478396,0.8984551,-0.03409637,0.008177437,19.40704,5.399621,1.740722,0.01252717,0.006598612,-0.02875049,-0.02231523,7.231333,2.096379,0.6786462,21.56501,6.68258,2020,6,2019,6
b688,A,23.79347,21.90054,21.70318,23.60302,6.198479,0.9070661,0.1106287,33,0.3199676,15.70206,1.367649,0.1485855,0.04913159,0.1632847,0.001040815,0.02355582,0.000458451,8.823161,0.002363607,0.002542234,0.01119024,0.137014,0.01837285,0.2784853,0.1563823,0.1219736,0.7215147,0.122103,0.1883697,17.01318,0.1236517,0.04913159,0.07655124,0.01132995,5.604054,1.585135,0.218351,1.58514,0.7778203,6.123913,4.034517,1.03202,0.429801,0.6809181,0.1337466,0.3419738,0.01009427,0,38.2316,-2.147633,-0.09902274,-0.06533823,-0.1406011,-0.1560309,27.68462,5.06956,0.3709705,21.56501,31.45861,23.66354,21.57965,21.6155,23.52544,6.22059,1.419752,0.1799812,32,0.3465318,15.35906,1.072527,0.09235681,0.04702126,0.1485311,0.001987954,0.01712098,0.000458451,5.023858,0.002829662,0.003270333,0.02056774,0.134748,0.01191288,0.2694733,0.1375777,0.09572737,0.7305267,0.1318956,0.1300036,17.01318,0.1289876,0.04702126,0.07655124,0.01132995,9.164978,1.402832,0.1374894,1.402915,0.7939673,6.123913,4.034517,0.55598,0.429801,0.5701244,0.1480893,0.2101607,0.008434488,0,38.2316,-2.147633,-0.08745882,-0.06533823,-0.08910229,-0.1560309,30.84406,5.06956,0.3709705,21.56501,31.45861,2020,6,2019,6
b689,BBB,19.52565,19.39103,18.85354,18.7684,5.556828,1.32569,-0.006589904,28,0.5722321,13.8342,24.09199,-0.02956253,0.1365212,-0.00310996,0.01106169,-0.005516823,0.001124948,-0.05656976,0.01234874,0.01212253,-0.9457585,-0.01866057,-0.01509555,0.1154316,-0.006311823,-0.01727088,0.8845684,0.1217434,-0.03194125,1.604905,0.510631,0.1365212,0.4743515,0.4313741,1.373961,0.4685914,0.5466467,0.8240767,1.078863,0.9134522,0.5937865,0.3245914,0.164818,0.4159191,1.088876,-0.05334097,0.0175523,18.39338,-0.2518442,1.747395,0.01720199,0.008066912,-0.0288607,-0.01548464,-14.59448,1.970337,0.8740459,7.049335,9.008258,19.54586,19.50885,18.9009,18.80209,5.587249,0.9512876,0.1850987,27,0.682823,13.92161,34.07202,0.07215608,0.1552563,0.03256225,0.00997832,0.02979758,0.00109163,0.1447719,0.01111111,0.01133566,0.3593387,0.01980988,0.03785918,0.1403261,0.03092098,0.03928652,0.8596739,0.1094051,0.03638406,1.326708,0.5246846,0.1552563,0.5164578,0.4262526,0.2503609,0.7118602,1.156124,1.24072,0.9319267,0.8973013,0.4201552,0.4857516,0.05452864,0.3041359,1.103866,0.05306658,0.07026818,18.5743,2.930604,7.588472,0.1484184,0.07054557,0.08603242,0.04243422,9.692272,1.96091,0.9636686,6.988381,6.932404,2020,6,2019,6
b690,BBB+,22.24647,22.57455,20.98784,21.89957,8.574707,0.6595889,-0.07795451,41,2.888391,13.99984,7.278856,0.2268687,0.1147376,0.06701432,0.000852686,0.08403877,0.002266227,1.508065,0.002485059,0.002638202,0.04105265,0.05804839,0.06444045,0.119696,0.06053345,0.0464167,0.880304,0.05916251,0.2749545,0.861601,0.2840429,0.1147376,0.09331194,0.01132995,14.43857,0.9777701,0.09935608,0.9777701,1.041082,2.036169,2.263726,0.2249149,0.03950384,0.08780353,0.4018258,-0.01429372,0.07729525,20.59429,26.9669,36.78999,0.2418362,0.1709494,0.2368266,0.1205847,0.4471689,5.06956,1.388303,5.242173,10.86987,22.2555,22.42433,20.75648,22.00274,8.545197,1.152491,0.7158551,40,3.157831,13.87914,8.618055,0.06790336,0.05048746,0.04410692,0.005552805,0.04452419,0.002448479,0.3581451,0.007620912,0.0078565,0.2026442,0.02998644,0.01516609,0.09999415,0.03760735,0.01281003,0.9000059,0.0623868,0.158952,1.042075,0.2233481,0.05048746,0.08597111,0.01132995,14.43857,0.8870251,0.09852933,0.8870251,1.296397,3.120021,3.241705,0.2356104,0.1246416,0.1538786,0.2875781,-0.08179705,0.02787473,20.10915,5.787617,11.68575,0.1241391,0.0964129,0.1235291,0.08103493,2.946783,5.06956,1.183923,3.961935,9.815076,2020,6,2019,6
b691,AA+,24.08039,23.87883,23.14756,23.60302,9.118115,0.9557079,-0.1244606,56,0.7758143,15.03141,1.413278,0.0392587,0.1721392,0.0346041,0.001330649,0.01962969,0.002130961,5.524226,0.004389501,0.004496461,0.1557825,0.0237876,0.02373151,0.123623,0.02817711,0.03406501,0.876377,0.0954459,0.0274142,0.9278266,0.6044942,0.1721392,0.1115595,0.1614285,2.652007,0.90182,0.7579642,1.075424,0.9764315,0.6184981,0.4094605,0.3103564,0.06626219,0.1090434,1.389242,0.0186687,0.03637512,20.57907,7.88338,6.708829,0.04012037,0.01745738,0.02279967,0.01424052,4.523296,2.65383,0.6966537,7.039675,17.3024,24.08039,23.87883,23.14756,23.60302,9.145695,1.006945,0.0104019,55,0.8925784,15.01657,1.77783,0.07753165,0.1638768,0.04043583,0.003256087,0.02603106,0.002040906,9.216317,0.006034011,0.006216769,0.1703009,0.02939746,0.04122569,0.1279161,0.03543147,0.05611323,0.8720839,0.09248467,0.04061818,0.986643,0.5317311,0.1638768,0.1184815,0.124297,2.64854,0.9197316,0.5255415,1.050278,0.9777317,0.7518838,0.5772703,0.3033795,0.07828842,0.1525063,1.135525,0.01543297,0.05131053,21.29608,6.701319,9.927846,0.08452013,0.03957815,0.06661013,0.0424554,5.133563,2.771908,0.7346875,7.614685,16.11866,2020,6,2019,6
b692,A-,22.17881,21.62663,21.78781,21.16451,6.908755,0.9822571,0.004579362,53,0.8379345,14.71787,-2.946848,0.05094858,0.05504619,0.0851006,0.02041014,0.04899161,0.001104544,0.2763478,0.02232878,0.02382427,0.262381,0.06277182,0.03446061,0.1166064,0.0851006,0.05985961,0.8833936,0.03192525,0.05342726,0.6398729,0.6763801,0.05504619,0.6924657,0.09612806,0.5442782,0.8661713,1.192397,0.9582899,1.007898,0.448118,0.2445596,0.291612,0.1036865,0.3943925,1.865075,-0.006899493,0.08274517,20.02942,3.811251,8.345577,0.2603667,0.09442348,0.1209664,0.07620272,8.050205,3.507806,0.5756905,18.77808,18.13954,22.139,21.70473,21.70176,21.10106,6.908755,1.13228,0.000720985,52,0.8931465,14.79597,-3.799362,0.0558724,0.02068408,0.07642767,0.01917587,0.04950508,0.000793301,0.278065,0.0204006,0.02161142,0.2669269,0.05602707,0.0360833,0.1042133,0.07642767,0.05570665,0.8957867,0.03192525,0.05619378,0.6140407,0.6458161,0.02068408,0.6924657,0.08820253,0.5150759,0.9412413,1.17606,1.032292,0.9937222,0.4699773,0.2520281,0.2964002,0.09328665,0.3600848,1.823392,0.005255983,0.07786948,19.70976,3.746344,5.924554,0.1837301,0.06507422,0.07990013,0.0436895,7.273694,3.667471,0.6477377,18.66843,26.46657,2020,6,2019,6
b693,AA,21.51735,21.9534,20.67912,20.98251,7.244228,0.262246,0.2460323,46,2.891614,14.70917,3.963595,0.1457473,0.523876,0.06893272,-0.001073959,0.09302609,0.004210592,1.212203,0.002363607,0.002542234,0.02740776,0.05850125,0.06303194,0.340456,0.06014983,0.04075588,0.659544,0.2803062,0.2092066,0.4684037,0.4324741,0.523876,0.07655124,0.01735897,0.4633956,1.583596,0.1800359,1.611571,0.4935627,0.9279223,1.147798,0.2066448,0.02422246,0.08780353,0.7383111,0.3035797,0.07679875,19.5021,38.2316,36.45817,0.1543384,0.09040546,0.1364907,0.05169556,0.7175595,4.296658,1.546573,3.161338,4.280656,21.49895,21.96969,20.60987,20.96957,7.238497,0.4301674,0.2339335,45,2.899248,14.73119,4.370902,0.1477039,0.523876,0.06233181,-0.002193041,0.08337482,0.003872657,1.146276,0.002363607,0.002542234,0.004332383,0.05184538,0.06071098,0.3113248,0.05207097,0.03791648,0.6886752,0.2592538,0.201964,0.4942325,0.4110316,0.523876,0.07655124,0.02206428,4.480774,1.511377,0.09852933,1.545477,0.4935627,1.020913,1.305724,0.1271784,0.01767539,0.08780353,0.6978841,0.292754,0.07696364,19.58034,38.2316,36.78999,0.1751087,0.1031335,0.1600536,0.05887328,0.08638997,4.098543,1.601177,2.954696,4.163952,2020,6,2019,6
b694,AAA,24.08039,23.87883,23.14756,23.60302,9.660103,0.262246,-0.1026036,38,0.4642155,13.85618,17.36667,0.04407382,0.3513106,0.1882417,-0.000594814,0.03474907,0.008534445,2.56345,0.01101899,0.01143367,0.2330233,0.03626808,0.02020666,0.5861895,0.04728707,0.02749755,0.4138105,0.5044301,0.05813148,2.677204,0.4584732,0.3513106,0.4161592,0.0559324,0.1894946,1.110894,0.8666292,1.17671,0.9253941,1.090966,0.6657989,0.5770007,0.03582387,0.2581481,0.804635,0.053941,0.1298019,21.59641,17.85809,14.9628,0.1984267,0.1130616,0.02795044,0.0216722,1.785219,0.6873353,0.7348534,7.72667,2.667291,24.08039,23.87857,23.14756,23.58304,9.660103,0.262246,0.154832,37,0.5282047,13.79966,14.10693,0.05174737,0.35195,0.1882417,0.002219807,0.0391913,0.007604998,2.919458,0.01265436,0.013197,0.2353292,0.04111863,0.02368228,0.5861895,0.05377299,0.03249362,0.4138105,0.5044301,0.06548304,2.243575,0.4576519,0.35195,0.4059873,0.0575066,0.2515811,1.194142,0.8596187,1.267003,0.8900691,1.001551,0.6372633,0.5478034,0.04254342,0.2512846,0.8438343,0.07787012,0.1259258,21.59641,15.3037,14.50902,0.2297266,0.1245918,0.1054316,0.07845549,1.780344,0.6873353,0.7288287,7.680103,2.667291,2020,6,2019,6
b695,AA,23.49213,23.23951,22.71791,23.08331,9.278092,0.262246,-0.2331915,22,0.8435653,13.96141,-8.192189,0.05970802,0.2304551,0.1882417,0.00564466,0.04305035,0.002590258,1.005084,0.008979347,0.009416691,0.1620153,0.0464435,0.02752931,0.5861895,0.05542285,0.03544113,0.4138105,0.5044301,0.07824382,1.708329,0.4610656,0.2304551,0.555883,0.09088015,0.2010428,0.9397522,1.27829,1.033695,0.9882156,1.376544,0.6325301,0.8085567,0.06061699,0.4138586,0.6939208,0.009826606,0.157236,21.5766,24.67835,21.26047,0.2126813,0.141313,-0.005242538,-0.004484424,2.404381,0.6873353,0.7767617,7.012777,2.667291,23.35802,23.21854,22.64801,22.68147,9.271247,0.3302196,0.495738,21,1.124438,13.94729,31.28335,0.07027332,0.2472872,0.1882417,0.005540678,0.05243528,0.00245955,1.103061,0.008368377,0.008826615,0.1388162,0.05191549,0.03454884,0.5861895,0.06028387,0.03972016,0.4138105,0.5044301,0.09184942,0.9195956,0.4916352,0.2472872,0.4638311,0.1071598,0.430973,0.9893406,0.8488495,1.108083,0.9590108,0.9787811,0.5592822,0.4747464,0.06419027,0.2766058,0.9670913,0.02971869,0.1544848,21.49537,23.68078,21.39519,0.2920223,0.1484539,0.1206983,0.07054304,1.604729,0.6873353,0.869806,7.082543,2.667291,2020,6,2019,6
b696,BBB,23.9346,23.47435,22.54814,23.60302,8.812992,1.250914,-0.284827,57,0.1883968,14.66136,34.07202,-0.01700491,-0.03926366,0.07593407,0.02871797,0.04340171,0.002297107,-0.5162937,0.03235763,0.03358031,0.4705323,0.03641052,-0.004206304,0.1708939,0.06876815,-0.006664708,0.8291061,0.1021258,0.09193445,16.09234,0.2499586,-0.03926366,0.2386552,0.2354364,2.458272,0.519116,0.3509734,0.6789702,1.400653,2.767816,2.220774,0.7794324,0.3054648,0.5613335,0.3333105,-0.1782041,0.006271058,20.08565,2.346713,1.855874,0.02330702,0.01747857,0.01153914,0.01371112,11.71291,1.774448,0.631131,7.482563,5.126931,23.93471,23.41526,22.55078,23.60302,8.894807,1.170875,-0.2081757,56,0.1852218,14.52045,-33.64487,-0.06852964,-0.006000772,0.07357098,0.03129646,0.04036674,0.001746329,-3.599971,0.03423222,0.03542346,0.504448,0.03362854,-0.01699483,0.1740779,0.06786076,-0.0285701,0.8259221,0.1062171,0.0798261,16.31502,0.2505925,-0.006000772,0.2584932,0.1933683,1.00176,0.68587,0.6164372,0.850289,1.129401,2.656805,1.850083,1.14046,0.2186449,0.5195105,0.3343874,-0.06940856,-0.000997047,20.80432,2.149174,2.958346,0.05321222,0.03987764,0.04243235,0.05345769,11.87088,1.863328,0.5948465,6.988934,3.95451,2020,6,2019,6
b697,AA,20.82103,20.52196,20.28804,20.21351,6.981935,0.7225992,-0.02351737,29,0.5866843,13.54003,2.447778,0.03234976,0.3907891,0.02257639,0.000550493,0.01140773,0.005395832,1.146913,0.007827329,0.007886932,0.5087803,0.007557169,0.01898433,0.1961441,0.0153845,0.02560234,0.8038559,0.1807596,0.009548841,1.582085,0.5868462,0.3907891,0.2839151,0.01132995,0.7437432,1.817554,0.5282035,1.824229,0.6209825,0.7869804,0.6073696,0.3208148,0.1253492,0.4117297,1.077372,0.2937822,0.04320446,17.33676,2.884303,-2.147633,-0.09902274,-0.05535883,-0.1205248,-0.08853583,24.59472,5.06956,0.7415079,2.627201,9.910424,20.67999,20.63339,20.15848,19.77951,7.066467,0.7420174,-0.0624558,28,0.642152,13.56692,3.470109,0.01026929,0.4359316,0.01376992,-0.001135726,0.005310109,0.006242482,0.31984,0.005404545,0.005405404,0.9714429,0.000158875,0.006096097,0.1725754,0.005563421,0.006386904,0.8274246,0.167012,0.00025545,1.066052,0.5936243,0.4359316,0.31857,0.01132995,0.1825767,1.951032,0.8514651,2.348081,0.6209041,0.6612781,0.3697435,0.3148237,0.02742786,0.1942914,1.460777,0.2958886,0.03421969,18.82626,2.547841,12.1631,0.1417026,0.0575845,0.08992258,0.03828557,14.78294,5.06956,0.9544683,4.059966,12.29288,2020,6,2019,6
b698,AA-,24.08039,23.87883,23.14756,23.60302,9.660103,1.274723,-0.04550427,34,0.4655969,13.68812,-2.445534,-0.2299819,0.2182773,-0.04170263,0.005084946,-0.03428904,0.001552808,-5.264545,0.007358715,0.006907873,-0.1270798,-0.06526496,-0.08355103,0.07958602,-0.04766605,-0.1223433,0.920414,0.1374923,-0.1226856,3.970464,0.363294,0.2182773,0.6425471,0.2001456,0.1825767,0.7462156,1.101623,0.9329392,1.029958,1.581505,0.8796227,0.9690129,0.05751494,0.4315008,0.5409395,-0.02143005,0.0251736,21.59641,-1.153352,16.66741,0.1172361,0.07873554,-0.1682815,-0.1560309,-13.08624,2.354625,0.6829229,7.442921,8.252516,24.08039,23.87883,23.14756,23.60302,9.660103,0.9800856,-0.2769683,33,0.4338618,13.5918,-3.624813,-0.01205428,0.3086585,0.01099029,0.000472417,0.00279997,0.002080438,-0.5014956,0.003308478,0.003310161,0.8667901,0.000508453,-0.005408867,0.1267749,0.003816931,-0.007373389,0.8732251,0.122958,0.000831237,2.831812,0.4487092,0.3086585,0.6510827,0.3058141,0.2210197,0.6136857,0.8373093,0.8840366,1.049711,1.069742,0.6687034,0.5599115,0.0468387,0.3055983,0.8139247,-0.03479522,0.1008969,21.59641,3.321857,36.78999,0.2451752,0.1351628,-0.1813065,-0.1362558,37.34996,2.06643,0.7335659,8.602039,6.883101,2020,6,2019,6
b699,A,20.45853,20.73929,19.10166,20.17882,6.610696,1.038085,0.249014,28,0.5324397,14.12859,-11.13482,0.08864597,0.1807851,0.0292688,0.002612874,0.03158458,0.001001512,4.378692,0.003369226,0.003439684,0.1412496,0.02048377,0.02282322,0.09230619,0.023853,0.01723633,0.9076938,0.06845319,0.1053475,5.514839,0.2574649,0.1807851,0.3763832,0.1724688,9.630004,0.5878716,0.09852933,0.7103921,1.545983,2.512599,2.701453,0.2348664,0.403509,0.4454102,0.3405624,-0.2014307,0.04435208,18.85951,8.6871,18.58893,0.103796,0.07846965,0.09911865,0.05659062,11.49273,2.64647,1.324135,7.096938,8.039407,20.44498,20.80417,19.09184,20.14599,6.651572,0.8211745,0.1203506,27,0.489651,14.1526,-11.16692,0.2201788,0.1696667,0.02511574,0.000627671,0.02886013,0.000458451,10.76947,0.002363607,0.002542234,0.04434433,0.01925764,0.05690023,0.07445185,0.02015124,0.0397299,0.9255482,0.05430061,0.1067238,5.860416,0.2584274,0.1696667,0.3866791,0.1650747,3.638402,0.6700057,0.1648978,0.8024738,1.346022,2.647036,2.463357,0.406202,0.3094963,0.3945601,0.3484857,-0.1257449,0.06789435,18.88126,28.10646,36.78999,0.1133314,0.08404349,0.1038037,0.05374893,10.96909,2.754855,1.432177,5.55109,6.970565,2020,6,2019,6
